,track_id,track_name,artists,track_genre,popularity,valence,energy,mood
218,5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,acoustic,54,0.212,0.717,angry
219,2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,Jonah Baker,acoustic,44,0.3,0.138,sad
220,1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,acoustic,70,0.208,0.547,angry
221,6huS9u0BDfeQHq0lObNLPl,Better Together,Us The Duo,acoustic,64,0.553,0.311,calm
222,14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,Andrew Foy;Renee Foy,"acoustic, guitar",40,0.339,0.122,sad
223,3DyhwZyBFedvnt68fMi6vf,One More Time Around,Tyler Ward;Karis;Ray Lorraine,acoustic,47,0.187,0.358,sad
224,6kRZfOZSuoi0Htg6gROKDz,Say Something,A Great Big World,"acoustic, piano",40,0.155,0.101,sad
225,5e9DrLUUZraUE7mmniufjn,Heart Can't Lose,Zack Tabudlo,acoustic,55,0.374,0.567,angry
226,2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,Donovan Woods;Tenille Townes,acoustic,57,0.16,0.213,sad
227,33JX2be3eKVhl5xk8YQhVc,Empty,Ray LaMontagne,acoustic,48,0.42,0.381,sad
228,29Ns3avs48iQhNQgrHMEkm,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",Megan Davies,acoustic,54,0.262,0.207,sad
229,2XDxQ3VzovLzh60zgOaNEi,The Reason,Tim Halperin,acoustic,53,0.209,0.207,sad
230,0J4sK2VO75cRSVoj0FokQn,Fix You,Canyon City,acoustic,60,0.133,0.152,sad
231,7bpR5j22mNID1pXwgRcZP1,Hand to Hold,JJ Heller,acoustic,54,0.261,0.313,sad
232,1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,acoustic,62,0.577,0.321,calm
233,34p2uL1CvmaHn3uLfOKt8d,One Last Dance,Us The Duo,acoustic,51,0.171,0.161,sad
234,2EKxmYmUdAVXlaHCnnW13o,Heaven,Boyce Avenue;Megan Nicole,acoustic,61,0.292,0.28,sad
235,1jkBuvWI9IGEz9thXiKOlP,The Spark - Bonus Track,Joshua Hyslop,acoustic,51,0.229,0.429,sad
236,7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb & The Neighbors,acoustic,63,0.178,0.169,sad
237,4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Ray LaMontagne,acoustic,65,0.13,0.256,sad
238,72SPsHheqN6J3sI520jT9E,Colors,Amos Lee,acoustic,64,0.29,0.168,sad
239,52J3WARiRHMtXbFXUWrVgu,Someone You Loved,Boyce Avenue,acoustic,57,0.371,0.364,sad
240,03VNgdCL9t8aPyvwZecglI,More Than Friends (feat. Meghan Trainor),Jason Mraz;Meghan Trainor,acoustic,54,0.527,0.528,happy
241,3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,Days N Daze,"acoustic, punk",37,0.92,0.674,happy
242,7jJH8F3PHlNvxfqEAAfFDl,I Choose You,Sara Bareilles,acoustic,63,0.947,0.572,happy
243,6JNEDSev5Tp5VQR04SEBfV,I Do Adore,Mindy Gledhill,acoustic,53,0.8,0.334,calm
244,1gRa1tyGV1GY60QgU5DkQH,I'll Be Home For Christmas,Dave Barnes,acoustic,0,0.24,0.307,sad
245,5DUAKXpyv3nL50PnAQbPS0,Fuck You,Get Dead,"acoustic, punk",36,0.936,0.917,happy
246,6hy5eqMQ36KAChR1ZZ05zc,If I Ain't Got You - Acoustic,John Adams,acoustic,55,0.361,0.15,sad
247,4Gcx0DkgBVticyPDpezwg5,Believe - Acoustic,John Adams,acoustic,57,0.182,0.241,sad
248,0fUB9bwvKLRpOB18YZHz5N,Iris - Acoustic,Adam Christopher,acoustic,54,0.363,0.249,sad
249,0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,Motohiro Hata,"acoustic, j-pop, j-rock",44,0.351,0.604,angry
250,4v0RBzYNzTknP6d0zN2VQb,C'est si bon,Aoi Teshima,acoustic,51,0.479,0.203,sad
251,1FQH1FxPwwIj9aKyPBDf9b,Baby (Acoustic Version),Jonah Baker,acoustic,42,0.328,0.147,sad
252,4YgEwanzISFU4xa27saTux,Reason,YUZU,"acoustic, j-pop, j-rock",47,0.468,0.819,angry
253,7pKMoXeiCv40wbrjII06VO,I Like Me Better,Boyce Avenue;Emma Heesters,acoustic,54,0.315,0.263,sad
254,5MYPzdIWgx3pMLRGlq2fVq,Asan Ka Na Ba,Zack Tabudlo,acoustic,73,0.493,0.768,angry
255,2Qw1KFrJ1q6qHXxWGh51kC,A Thousand Years,Boyce Avenue,acoustic,56,0.228,0.221,sad
256,66V40iz2mphPbYvuJVj13i,drivers license,Thomas Daniel,acoustic,56,0.373,0.217,sad
257,4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,acoustic,59,0.0797,0.347,sad
258,6Xbi3gOwMal0Ds3ETvBBwe,The Winner Takes It All - Acoustic,Jae Hall,acoustic,57,0.149,0.127,sad
259,6QXolVfFVjUHPp5TVzsjIF,Only Time,Aaron Espe,acoustic,56,0.361,0.261,sad
260,71ehTADpxs85ULrZgSEKCy,Almost Lover,A Fine Frenzy,acoustic,57,0.167,0.24,sad
261,4zYkSXrfgJyrNkNv3mTiIZ,Dance Monkey,Roses & Frey,acoustic,51,0.317,0.192,sad
262,1nFJAKHt0jgzVogbNJT3Zz,Ocean,Parachute,"acoustic, punk-rock",48,0.352,0.711,angry
263,1RZkqIEM5aV000fKgz9J46,Dream a Little Dream of Me,Kina Grannis,acoustic,52,0.458,0.185,sad
264,0n3E6m57nDZJDyUHllaMDp,Back For Good,The Mayries,acoustic,54,0.352,0.175,sad
265,2gBYjMXW65daBB1elr68JK,OK,Canyon City,acoustic,55,0.486,0.183,sad
266,1FF6TogE9ELY71XnLPoEv6,Just The Two Of Us,Andrew Foy;Renee Foy,"acoustic, guitar",41,0.597,0.083,calm
267,6G8xunNOicxhPPq9sG2raG,Hey There Delilah,Boyce Avenue,acoustic,49,0.258,0.319,sad
268,6LsHKNorX6fPBNcGxU1jQZ,Arcade,Andrew Foy;Renee Foy,"acoustic, guitar",37,0.35,0.266,sad
269,1uxm47Qn1JhUWZHQfcY6w1,Yellow,Kina Grannis,acoustic,52,0.266,0.132,sad
270,2nBrIzKacrNdIxs90FlsT1,Wake Me Up,Roses & Frey,acoustic,58,0.35,0.214,sad
271,5mdjfBsyzl78NQI4sI4IzR,Walking Blind,Aidan Hawken,acoustic,48,0.134,0.183,sad
272,7mQmu0JSoEyYU763IJXhIA,Headphones,Jon Bryant,acoustic,56,0.396,0.455,sad
273,08feveJTNL1OMLSrdoHQ6Q,Teenage Dream,The Rescues,acoustic,46,0.411,0.408,sad
274,4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,Ivan & Alyosha,acoustic,55,0.344,0.618,angry
275,24UxG3p1Ghtc5ejJtGBoeL,Can't Help Falling In Love - Piano Version,Kina Grannis,acoustic,54,0.147,0.0937,sad
276,4yRlTvPVfEyhXfp6GZurq9,Never Come Back Again,Austin Plaine,acoustic,57,0.172,0.695,angry
277,5xQTEPjGsLuvwnnvyK3fAA,Love You To Death,Chord Overstreet,acoustic,49,0.0987,0.344,sad
278,3Mq1SOKwAPYgE0ZtPzvWZZ,Someone You Loved - Acoustic,Plamina,acoustic,55,0.31,0.298,sad
279,38ssTLOvoZyL4CLa4ImDG9,What a Wonderful World,Kina Grannis;Imaginary Future,acoustic,51,0.155,0.0399,sad
280,0njuNwIyB3DoBHC0SFUkOr,You Broke Me First,Andrew Foy;Renee Foy,"acoustic, guitar",39,0.14,0.0423,sad
281,5sdliaZjk3rVGuT13UVhxn,Long Way Down,Joshua Hyslop,acoustic,60,0.186,0.231,sad
282,5w8Cu20Yt1ZNQuVdcafTYC,Marigold,Phillip LaRue,acoustic,53,0.541,0.406,calm
283,1FHCU1rDAeaPsBW9byjJ0Q,12:51,krissy & ericka,acoustic,64,0.438,0.357,sad
284,0x26yM2rrvtoHGRXXzppx3,サンサーラ,Takehara Pistol,acoustic,34,0.219,0.183,sad
285,0Kt5AHOpQAkEsHAuPeB0le,Sons and Daughters,Allman Brown;Liz Lawrence,"acoustic, british",50,0.202,0.461,sad
286,07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,"acoustic, piano",65,0.422,0.934,angry
287,1YjMWOorkBaP4MdKkKtp4y,Gotta Have You,The Weepies;Deb Talan;Steve Tannen,acoustic,56,0.543,0.363,calm
288,0KF5nzdiqZlxVK68MPITst,"30,000 Feet",Ben Rector,"acoustic, piano",57,0.321,0.452,sad
289,1pV4cJaYl9ovK0GcSjH1hy,A Thousand Years,Eddy Tyler,"acoustic, guitar",43,0.16,0.396,sad
290,2fSIF8CJhoc9CJhF9vJDXp,Jolene,Ray LaMontagne,acoustic,64,0.288,0.142,sad
291,6J0bdIZElZMymahgVWRE9B,No Ceiling,Eddie Vedder,acoustic,58,0.75,0.652,happy
292,5sVyefkGgQeYCgnqr4KslQ,Front Porch,Joy Williams,acoustic,64,0.2,0.224,sad
293,1MGIxsVtqK2npdPmI8Dj0D,Goodbye Lulu,Days N Daze,"acoustic, punk",35,0.967,0.839,happy
294,4M4suTUnAYZocl09XEKBZN,Three More Days,Ray LaMontagne,acoustic,36,0.903,0.68,happy
295,2C9ePPz58he8jmYEod9pvT,Isn't She Lovely - Acoustic,Callum J Wright,acoustic,54,0.424,0.306,sad
296,4j0xGuo8Z47wfBiVunT6VR,We Could Still Be Happy,Rachael Yamagata,acoustic,43,0.177,0.317,sad
297,0JzOJIS7ktLq5Ux6LtYJuW,Fix You - Acoustic,John Adams,acoustic,49,0.304,0.152,sad
298,298xJ2nBaWWS0Je5rtlSxT,I'm Yours - Acoustic,Lusaint,acoustic,55,0.391,0.267,sad
299,33SH8ZC36EzoRstHbaFE72,Closer,Boyce Avenue;Sarah Hyland,acoustic,54,0.466,0.471,sad
300,18PrtmAcNMgZNy1edWuXGb,A Sky Full of Stars,Mother's Daughter;Beck Pete,acoustic,55,0.152,0.11,sad
301,4CU3t2c3TIpmzX44P1VCFi,I Don't Believe in Satan,Aron Wright,acoustic,39,0.354,0.41,sad
302,0dnRlO7IDzbN9ixVld7hz6,Pills,The Perishers,acoustic,51,0.293,0.288,sad
303,1XW1lKfocLOAUdp8rUQoNC,Shallow - Acoustic,Tyler Ward;Madysyn,acoustic,52,0.234,0.282,sad
304,1TZBg0IBHvqfSAlHvVd8eH,Watermelon Sugar - Acoustic,Jonah Baker,acoustic,56,0.461,0.121,sad
305,5j5OayPyUCnJSK0RynvqgK,Say You Won't Let Go - Acoustic,Matt Johnson;Jaclyn Davies,acoustic,48,0.348,0.197,sad
306,4WtqjjSiGYHORMr6VX3td1,Hikare Inochi,Kitri,acoustic,41,0.385,0.769,angry
307,0Pi3Ua6fJV1Yx5MGXhfybT,Call You Mine (Acoustic Piano),Ben Woodward,acoustic,40,0.766,0.297,calm
308,0c99BUd87HQfzgUUQqRyds,For Now,Kina Grannis,acoustic,57,0.329,0.249,sad
309,7JRJOLKHz88pR0YS4pVCao,Sweet Dream,Greg Laswell,acoustic,53,0.19,0.234,sad
310,0xlyMQ56pZAoGuLCs7GH90,Love Nwantiti,Andrew Foy,"acoustic, guitar",30,0.498,0.158,sad
311,5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,Ross Copperman,"acoustic, piano",49,0.191,0.625,angry
312,2Sg5gtKvSiRf7TBjI0ObF2,We Don't Talk Anymore / Cold (feat. Sara Phillips),Jonah Baker;Sara Phillips,acoustic,26,0.599,0.328,calm
313,2AHZHeLTPuGILKyr4l8uTU,Superman,Joe Brooks,acoustic,53,0.416,0.653,angry
314,3JKLrIrHpbHtDU1oeYtbYD,Chasing Cars,Boyce Avenue,acoustic,52,0.0877,0.331,sad
315,2CsHDQ1WFLQBBpIEuLcL3z,Calm Me Down,Zack Tabudlo,acoustic,51,0.437,0.49,sad
316,24Gm1mIhO28NmgT17S95JE,KISSして,Masaharu Fukuyama,"acoustic, j-rock",35,0.644,0.851,happy
317,6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo;James TW,acoustic,54,0.101,0.391,sad
318,2UJy2HHo4afrQbI5FizxLM,Left for America,Ciaran Lavery,"acoustic, british",50,0.25,0.384,sad
319,7HSk4yGZxfjOkHyOvZrBQZ,Ramparts,John Frusciante,acoustic,53,0.73,0.428,calm
320,2Jhx81CSHw8xWwBqRM2mZR,Hold On - Acoustic,Chord Overstreet,acoustic,48,0.246,0.259,sad
321,5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,The Civil Wars,acoustic,49,0.2,0.265,sad
322,5SgFX13gtlQfsNUpoPshwD,Good night,Masaharu Fukuyama,"acoustic, j-pop, j-rock",35,0.221,0.498,sad
323,7vu53hQrIoH7UGeh6qcct1,As You Are,Zack Tabudlo,acoustic,60,0.447,0.438,sad
324,55RMhrPQYA6vLu5YMgXxFD,Binibini,Zack Tabudlo,acoustic,65,0.0979,0.374,sad
325,2KsdoMZsL2ajnjjYUWm1ZT,It Aint Me,Sara Farell,acoustic,52,0.421,0.415,sad
326,2fPb58e6f8KxejYDCaARwS,Say Something,A Great Big World,"acoustic, piano",57,0.142,0.158,sad
327,4NxUuupOGPquDhy1yFIZK3,The Lotto,Ingrid Michaelson;AJR,acoustic,59,0.872,0.748,happy
328,0avtLG17MT8kDf9xc67Niv,Tamacun,Rodrigo y Gabriela,acoustic,50,0.971,0.914,happy
329,6jI7y83WjuyBne9b3IvdSs,Make It Without You,Andrew Belle,acoustic,49,0.161,0.205,sad
330,0ngtyvPUKR4YTtkVKvZP02,Dream,Priscilla Ahn,acoustic,54,0.158,0.248,sad
331,5PoaNLRYLL7rywHSPUOZs8,"Big Love, Small Moments",JJ Heller,acoustic,52,0.278,0.282,sad
332,6DwgZO7AMYelPFwr8WPhpg,I Am Not Alone,Priscilla Ahn,acoustic,46,0.228,0.18,sad
333,5X3w2MfxgMTZkn2mTPQs0u,Stand Your Ground,Joshua Hyslop,acoustic,62,0.686,0.271,calm
334,5PCwedwyeLZQ6xAUIKbwos,Perfect Man,Front Porch Step,acoustic,32,0.338,0.704,angry
335,32kyGOJpEOTFKR9wvPSsxJ,あ。っという間はあるさ,Takehara Pistol,"acoustic, j-rock",33,0.94,0.895,happy
336,0ifc4mq2mVNefgQFmtXQpt,Tell The World,Eric Hutchinson,acoustic,58,0.706,0.854,happy
337,2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,Brett Dennen,acoustic,57,0.432,0.358,sad
338,37jsciEAFxwyjXx0kV6aO6,A Month from Now,Rail Yard Ghosts,acoustic,34,0.739,0.619,happy
339,22KbVMZekQbkrHGrubQTpQ,What If,Five For Fighting,"acoustic, piano",55,0.592,0.895,happy
340,4RiKD76gS8huCzwWqw0EGC,Pussy Cat,The Bridge City Sinners,acoustic,33,0.644,0.702,happy
341,3XFhSbm8EdZD6Cjrm1dNJQ,Polaroid Picture,Frank Turner,acoustic,33,0.341,0.604,angry
342,3nImoHhXBOqYcdTN8gt9eE,I Bet On Flying High,Matt Costa,acoustic,0,0.346,0.359,sad
343,0B3g35bVxJ42Y0W0I5WBIU,I Bet On Flying High,Matt Costa,acoustic,0,0.346,0.359,sad
344,1igSa6QILI1jyE970ZMYW1,I Bet On Flying High,Matt Costa,acoustic,0,0.346,0.359,sad
345,4AYITlwiumljGdv0NIGR4T,Mirrors - Acoustic,Jonah Baker,acoustic,52,0.445,0.287,sad
346,3YvutLE6lwEyW4WMF5FIi6,To the Wonder (feat. Kina Grannis),Aqualung;Kina Grannis,"acoustic, piano",21,0.259,0.46,sad
347,3geIJghtdmVc7GeJio1xlj,Stay - Acoustic,Jonah Baker,acoustic,50,0.297,0.221,sad
348,1yycinn2WICj4UKGQ9xPjD,太陽さん,Ichiko Aoba,acoustic,55,0.362,0.0353,sad
349,5Z8O4RFAmjA13jrOYIgyXA,Oh What A Love,Kina Grannis,acoustic,46,0.0647,0.064,sad
350,1ABd3bWsG4FCKePjXeVfJG,Leave The Lights On,Meiko,acoustic,56,0.661,0.821,happy
351,4I18rXWixQBWc8JhTqx6Xn,I Won't Let You Down,Erin McCarley,acoustic,40,0.0919,0.329,sad
352,3IORLAm07yxo4T7B8cRET3,Look For The Good (Single Version),Jason Mraz,acoustic,21,0.746,0.615,happy
353,4sAX65hbNtEC1lceCdGuMt,Stargazing,Isabella Celander,acoustic,55,0.525,0.204,calm
354,7vg5fesQdq5I7Z7XGdyJd5,Bad Liar,Roses & Frey,acoustic,50,0.176,0.195,sad
355,6Xrq1dAFgZcSi5HuuHe27i,Is It You,Rachael Yamagata,acoustic,41,0.445,0.743,angry
356,2TRXV6DoQLjdRrBR6ED6NP,Slow Down Time,Us The Duo,acoustic,44,0.433,0.657,angry
357,6xXvAzowcCQmoKdDr1oIFJ,2002 - Acoustic,Amber Leigh Irish,acoustic,57,0.611,0.296,calm
358,5L4G3nwKkd4wykW4BV9sVe,Sweeter,Jess Penner,acoustic,33,0.551,0.377,calm
359,0QzY6rP7C8IWMnpEyuQmC6,Heat Waves - Acoustic,Daniel Robinson,acoustic,56,0.495,0.338,sad
360,3XdStlaHnq3JrmQDCRqEET,アジアの純真,Yosui Inoue;Tamio Okuda,acoustic,32,0.871,0.83,happy
361,4h3rI4uxGsbA4LsLt1nB2t,If the World Was Ending - Acoustic,Jonah Baker;Celine,acoustic,35,0.457,0.202,sad
362,2KhS0LVOw9ralhfbcIi7vL,Comes And Goes (In Waves),Greg Laswell,acoustic,55,0.155,0.698,angry
363,6fPblqm2OhtEKvaUEQzLzJ,ながれ星,Masaharu Fukuyama,"acoustic, j-rock",33,0.238,0.408,sad
364,0wFSrH6x1iQOdUljUueAcd,Dusk Till Dawn - Acoustic,Blame Jones,acoustic,46,0.29,0.244,sad
365,1wSZdWFZphxDh6iJhWlIUi,Don't Wanna Leave You,Ben Woodward,acoustic,38,0.549,0.644,happy
366,5ZpSUdy5wL5Hvwsqz6JCAt,Passenger Seat,Stephen Speaks,acoustic,65,0.644,0.769,happy
367,3mDvi0k4LuCA7ViLf3Qb3O,Love,Matt White,acoustic,60,0.759,0.684,happy
368,5D6xoqZwDoqRO5V9rNgxFO,Hallelujah,Boyce Avenue,acoustic,54,0.163,0.21,sad
369,09t3kwndNebf3RV8DZ5pw3,Ashes,Madi Diaz,acoustic,37,0.0676,0.254,sad
370,3yVSlc3y7YWZPAreTHjH9v,明日の☆SHOW,Masaharu Fukuyama,"acoustic, j-rock",34,0.516,0.603,happy
371,5LHruF9uFyPxGpimaknrU8,Love Me Like You Do,Boyce Avenue,acoustic,55,0.248,0.254,sad
372,3SxMBVdL2gxhX5V5dXF9jy,Lost Sparks,Canyon City,acoustic,51,0.264,0.3,sad
373,6XCPQygbj33s7OUxlbo6bX,Who We Are,Tristan Prettyman,acoustic,48,0.153,0.507,angry
374,0IZJR2XrPdWqHdnpaPixw9,Heart (Original Version),Masaharu Fukuyama,"acoustic, j-rock",34,0.693,0.842,happy
375,3VIbZxc3oo1eAlb7tcRsG1,It'll Be Alright,JJ Heller,acoustic,51,0.181,0.324,sad
376,3SBzDgdTwHOMSik82ZI6L2,Everybody,Ingrid Michaelson,acoustic,54,0.48,0.636,angry
377,2hSag78vkaBXqpaDF3serw,Kabilugan Ng Buwan,Mark Oblea,acoustic,32,0.313,0.402,sad
378,3wpZTp7HM8Dv25oExNgCC6,Keep Breathing,Ingrid Michaelson,acoustic,54,0.187,0.308,sad
379,63wsZUhUZLlh1OsyrZq7sz,Fast Car,Boyce Avenue;Kina Grannis,acoustic,61,0.508,0.251,calm
380,2FSkBDGsqZIxcsnKNgtMLx,Just the Way You Are,Boyce Avenue,acoustic,55,0.212,0.296,sad
381,3e5UDAmMzMUM95PqjVHC4L,The Ladder,Andrew Belle,acoustic,55,0.315,0.608,angry
382,2jcDDdBy1foaBC8X9owMrZ,HELLO (Original Version),Masaharu Fukuyama,"acoustic, j-rock",34,0.511,0.861,happy
383,7KC4B2R255iYIPVG8S7Eey,接吻,Hanare Gumi,"acoustic, j-rock",33,0.65,0.296,calm
384,7DUnyslSCb05yeSmGGTJ81,Can't Keep It Inside,Brett Dennen;Benedict Cumberbatch,acoustic,45,0.395,0.0646,sad
385,2lXGLbSXrSACMa2oelt4TE,明日天気になれ,Hanare Gumi,"acoustic, j-rock",33,0.621,0.705,happy
386,6uZroCk7E7L7RhY7NAvC3Y,IT'S ONLY LOVE,Masaharu Fukuyama,"acoustic, j-rock",34,0.413,0.734,angry
387,6ITdND5IQ7lHzjkyJZSt53,それがすべてさ,Masaharu Fukuyama,"acoustic, j-rock",34,0.425,0.89,angry
388,71vcffc4Yfz0pt9AbaL386,I Don't Wanna Love Somebody Else,A Great Big World,"acoustic, piano",49,0.345,0.22,sad
389,0HL3y3bsKSARBSP0qaImwb,Carried Me With You,Brandi Carlile,acoustic,62,0.372,0.666,angry
390,1yZWcHtL0KMhKadWXG26SG,"O, Pennsyltucky!",Mischief Brew,acoustic,33,0.462,0.624,angry
391,4N1PJshrO7sHB468RoZQjL,"I Believed You, William Blake",Frank Turner,acoustic,31,0.334,0.526,angry
392,3NrUMv6TqphWgk2PdDdg4H,Pepperspray,Get Dead,acoustic,32,0.719,0.675,happy
393,42mkE3wbofBNickLHgdVlo,Stickup,Get Dead,acoustic,32,0.207,0.837,angry
394,3Re0unscFRNOkwwEGtxhCO,Heaven - Acoustic,Grace George,acoustic,54,0.487,0.24,sad
395,4H7MpMZ4p3Cc06B11bcgL7,Soldier's Eyes,Jack Savoretti,acoustic,50,0.415,0.289,sad
396,7AKxbxzkxm2ERWrd1ggniO,Asleep Among Endives,Ichiko Aoba,acoustic,58,0.148,0.0318,sad
397,6JAXWoK53LV3hYARf4TzzP,Symphony - Acoustic,Thomas Daniel,acoustic,49,0.105,0.208,sad
398,7zCuUs0JXXPIH7GA8tWwii,When I Was Your Man,Boyce Avenue;Fifth Harmony,acoustic,52,0.163,0.237,sad
399,5LuSu8fS8PGCH88EDPLYcy,Save Your Tears - Acoustic,Amber Leigh Irish,acoustic,49,0.247,0.111,sad
400,4nmjL1mUKOAfAbo9QG9tSE,Koi,Gen Hoshino,acoustic,53,0.878,0.819,happy
401,4A6GiKusHlmrtqCyKAyPg2,July Bones,Richard Walters,acoustic,54,0.155,0.27,sad
402,6y4PDihMDJdFRjhunzpJ6s,Autumn Breeze,Kaiak;Viktoria Tolstoy,acoustic,50,0.208,0.334,sad
403,45SbQo5bq8f0hNdB70IyFC,Save Your Tears,Boyce Avenue,acoustic,57,0.294,0.275,sad
404,4l2fpkIEUWv7G9DNp9M2nr,You're Still The One - Acoustic,Bailey Rushlow,acoustic,53,0.398,0.168,sad
405,1wflx5YklLYToaIbXkrZSq,Somebody Loved,Kina Grannis,acoustic,57,0.637,0.107,calm
406,0RRZxVYjfY3jWT4XiYAW7k,Rise,Boyce Avenue,acoustic,49,0.354,0.177,sad
407,6f9qzNP6elRi8i2NgqGoE5,Bohemian Rhapsody - Acoustic,John Adams,acoustic,52,0.349,0.0665,sad
408,39dhIbeOy13KQlVlLM0m8G,As It Was - Acoustic,Amber Leigh Irish,acoustic,51,0.513,0.0477,calm
409,3m0jiOJfxIqGGsRKMOA2uQ,Wish List,Canyon City,acoustic,46,0.32,0.11,sad
410,6IiFTtc2ipIXW5HzwFzOjh,Beautiful Disaster,Chord Overstreet,acoustic,41,0.214,0.27,sad
411,2JI53ZVCxMucM68UpCtZ5C,Fake a smile,Wayne Mack,acoustic,57,0.274,0.191,sad
412,5NqGfELjcdvRIUuhgZJ34W,Marigold,Aimyon,acoustic,50,0.413,0.745,angry
413,0Bv0qHGKNiwzDtHzXrjmIn,River Flows In You,Sungha Jung,"acoustic, guitar",42,0.11,0.23,sad
414,7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,Tamio Okuda,"acoustic, j-rock",47,0.271,0.796,angry
415,2XW4AAjfBQTzp7Oe1tU702,No Matter Where You Are,Us The Duo,acoustic,55,0.436,0.664,angry
416,7Afr3PKTtlFGHGiXYgnv6P,I Like You,Ben Rector,"acoustic, piano",56,0.397,0.334,sad
417,5CijCh8uOTWZO9DQpYwAXw,The Mess I Made,Parachute,acoustic,49,0.17,0.572,angry
418,6xAjAocTRpKamQlCy50RRQ,Dream a Little Dream of Me,Zee Avi,acoustic,50,0.428,0.0879,sad
419,0voYwjeuMfvXlF76oesZKu,"Here, Right Now",Joshua Radin,acoustic,56,0.492,0.391,sad
420,6xMm545wcSYbhNFB2Jr2EP,Wonderful Tonight,Boyce Avenue,acoustic,52,0.286,0.299,sad
421,7pq5vONxrAy8T773nhkiW3,Salvation,Gabrielle Aplin,acoustic,50,0.229,0.267,sad
422,2dS2710jYUM8gE2V1KC3uG,Wilderness,Jon Bryant,acoustic,53,0.138,0.209,sad
423,2jcdviEbZPIpwM10JBQNYc,恋人 (Original Version),Masaharu Fukuyama,"acoustic, j-rock",33,0.47,0.336,sad
424,6wVxhM5GJiZCro0xPWox6g,I Just Called To Say I Love You,Bailey Pelkman;Randy Rektor,acoustic,54,0.348,0.257,sad
425,7oyFihJppZYPP7o0NfoHnZ,Fall on Me,A Great Big World;Christina Aguilera,"acoustic, piano",50,0.225,0.268,sad
426,2a0WwSvmFdXPTdDMilPA1y,Song To Sing When I'm Lonely,John Frusciante,acoustic,54,0.419,0.673,angry
427,0vxlqUrmgsiyAWOHaAfnSK,A Drop In the Ocean,Ron Pope,"acoustic, piano",55,0.492,0.363,sad
428,78ylzQxu8Ht3gbFq5hI9Vo,Have Yourself a Merry Little Christmas,Tres Hermanas,acoustic,32,0.265,0.268,sad
429,1BZnc6VaggPnrQyjem5Dpf,Message (Original Version),Masaharu Fukuyama,"acoustic, j-rock",33,0.589,0.791,happy
430,2K3jLUSLeHrPMA3nKvP1jT,Beautiful In White,Matt Johnson,acoustic,50,0.233,0.278,sad
431,674WNL7f5Xo8XxtipzB3ao,Heaven Is a Place on Earth,The Mayries,acoustic,56,0.335,0.176,sad
432,73Nw51XTNstlk3Wu1K26cB,Passenger Seat (Acoustic),Stephen Speaks,acoustic,63,0.688,0.437,calm
433,5OWl1kO0gRlPxmp1wFyIWZ,Guaranteed - Humming Version,Eddie Vedder,acoustic,48,0.343,0.339,sad
434,5QjuTblPokfD03fkfHUuVK,"Hang Me, Oh Hang Me",Dave Van Ronk,"acoustic, blues",54,0.395,0.0273,sad
435,2oLaalXlOgiJ70CaI992BA,The Afterglow,John Frusciante;Josh Klinghoffer,acoustic,31,0.369,0.869,angry
436,0rQ146AWbwiDC1DheKXJxm,Eat the Meek,Frank Turner,acoustic,31,0.334,0.913,angry
437,5ZUObJNpVt2l9GogUSfALc,The Trouble with Wanting,Joy Williams,acoustic,60,0.19,0.198,sad
438,1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,acoustic,67,0.885,0.727,happy
439,73JI06Eznb1N22KHpo3HL7,Boycott Me!,Mischief Brew,acoustic,33,0.69,0.509,happy
440,0YG5wOXVpvNUyPihvr1zsa,To Risk to Live,Days N Daze;Freddie Boatright,acoustic,32,0.929,0.567,happy
441,0wKt65XM5Wit3QH7lZtESU,"The Legend of Olog-hai, Pt. 1",The Bridge City Sinners,acoustic,31,0.389,0.574,angry
442,6339iq4yAm87arKgnNc922,No Christmas For Me,Zee Avi,acoustic,0,0.35,0.313,sad
443,6mFsYlDjG2Esy5hXhNy78t,This One's for Johnny,Get Dead,acoustic,31,0.586,0.772,happy
444,7c0YUDcJreOv1OoBGf1KdH,Graveyard - Acoustic,Highland Peak,acoustic,45,0.235,0.249,sad
