,track_id,track_name,artists,track_genre,popularity,tfidf_input
206,13GvSZgg9LOs3M9uGbWsPE,You Were Supposed to Be Different,Aron Wright,acoustic,45,acoustic sad slow upcoming
207,4cR4nao0hqqBtklQmGVqbe,Thinking out Loud,Boyce Avenue,acoustic,56,acoustic calm slow mainstream
208,4x7AdVDV9IFWp8pg4LMz90,Perfect / Style,Jonah Baker,acoustic,37,acoustic sad medium upcoming
209,5eNYumDY5PCXtKKJ0SWg2r,Poison & Wine,The Civil Wars,acoustic,54,acoustic sad fast mainstream
210,6dwkFmLUz6hx2CZG2EqLol,Collide,Howie Day,acoustic,66,acoustic angry medium mainstream
211,7aohwSiTDju51QmC54AUba,You And I,Ingrid Michaelson,acoustic,63,acoustic calm medium mainstream
212,7g3ryXLtXExZ0OFCj17Ae1,Give Me Your Forever (ft. Billkin),Zack Tabudlo;Billkin,acoustic,58,acoustic sad medium mainstream
213,5MrgVJzR1du1gz8XWe4m28,Falling in Love at a Coffee Shop,Landon Pigg,acoustic,55,acoustic sad slow mainstream
214,5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),Anna Nalick,acoustic,65,acoustic sad fast mainstream
215,63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,Zack Tabudlo,acoustic,69,acoustic angry medium mainstream
216,3ZjSJv88euP3CdvTg07dZL,Beautiful Soul,Jonah Baker,acoustic,44,acoustic sad medium upcoming
217,14BMBNRzv24eG6OKoIgPfP,Bulletproof,Ben Woodward,"acoustic, chill",39,acoustic chill happy fast upcoming
218,5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,acoustic,54,acoustic angry medium mainstream
219,2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,Jonah Baker,acoustic,44,acoustic sad medium upcoming
220,1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,acoustic,70,acoustic angry medium mainstream
221,6huS9u0BDfeQHq0lObNLPl,Better Together,Us The Duo,acoustic,64,acoustic calm medium mainstream
222,14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,Andrew Foy;Renee Foy,"acoustic, guitar",40,acoustic guitar sad medium upcoming
223,3DyhwZyBFedvnt68fMi6vf,One More Time Around,Tyler Ward;Karis;Ray Lorraine,acoustic,47,acoustic sad medium upcoming
224,6kRZfOZSuoi0Htg6gROKDz,Say Something,A Great Big World,"acoustic, piano",40,acoustic piano sad medium upcoming
225,5e9DrLUUZraUE7mmniufjn,Heart Can't Lose,Zack Tabudlo,acoustic,55,acoustic angry medium mainstream
226,2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,Donovan Woods;Tenille Townes,acoustic,57,acoustic sad fast mainstream
227,33JX2be3eKVhl5xk8YQhVc,Empty,Ray LaMontagne,acoustic,48,acoustic sad slow upcoming
228,29Ns3avs48iQhNQgrHMEkm,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",Megan Davies,acoustic,54,acoustic sad fast mainstream
229,2XDxQ3VzovLzh60zgOaNEi,The Reason,Tim Halperin,acoustic,53,acoustic sad fast mainstream
230,0J4sK2VO75cRSVoj0FokQn,Fix You,Canyon City,acoustic,60,acoustic sad fast mainstream
231,7bpR5j22mNID1pXwgRcZP1,Hand to Hold,JJ Heller,acoustic,54,acoustic sad medium mainstream
232,1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,acoustic,62,acoustic calm fast mainstream
233,34p2uL1CvmaHn3uLfOKt8d,One Last Dance,Us The Duo,acoustic,51,acoustic sad medium mainstream
234,2EKxmYmUdAVXlaHCnnW13o,Heaven,Boyce Avenue;Megan Nicole,acoustic,61,acoustic sad medium mainstream
235,1jkBuvWI9IGEz9thXiKOlP,The Spark - Bonus Track,Joshua Hyslop,acoustic,51,acoustic sad fast mainstream
236,7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb & The Neighbors,acoustic,63,acoustic sad fast mainstream
237,4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Ray LaMontagne,acoustic,65,acoustic sad slow mainstream
238,72SPsHheqN6J3sI520jT9E,Colors,Amos Lee,acoustic,64,acoustic sad medium mainstream
239,52J3WARiRHMtXbFXUWrVgu,Someone You Loved,Boyce Avenue,acoustic,57,acoustic sad medium mainstream
240,03VNgdCL9t8aPyvwZecglI,More Than Friends (feat. Meghan Trainor),Jason Mraz;Meghan Trainor,acoustic,54,acoustic happy medium mainstream
241,3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,Days N Daze,"acoustic, punk",37,acoustic punk happy slow upcoming
242,7jJH8F3PHlNvxfqEAAfFDl,I Choose You,Sara Bareilles,acoustic,63,acoustic happy fast mainstream
243,6JNEDSev5Tp5VQR04SEBfV,I Do Adore,Mindy Gledhill,acoustic,53,acoustic calm slow mainstream
244,1gRa1tyGV1GY60QgU5DkQH,I'll Be Home For Christmas,Dave Barnes,acoustic,0,acoustic sad medium emerging
245,5DUAKXpyv3nL50PnAQbPS0,Fuck You,Get Dead,"acoustic, punk",36,acoustic punk happy medium upcoming
246,6hy5eqMQ36KAChR1ZZ05zc,If I Ain't Got You - Acoustic,John Adams,acoustic,55,acoustic sad medium mainstream
247,4Gcx0DkgBVticyPDpezwg5,Believe - Acoustic,John Adams,acoustic,57,acoustic sad medium mainstream
248,0fUB9bwvKLRpOB18YZHz5N,Iris - Acoustic,Adam Christopher,acoustic,54,acoustic sad fast mainstream
249,0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,Motohiro Hata,"acoustic, j-pop, j-rock",44,acoustic j-pop j-rock angry medium upcoming
250,4v0RBzYNzTknP6d0zN2VQb,C'est si bon,Aoi Teshima,acoustic,51,acoustic sad medium mainstream
251,1FQH1FxPwwIj9aKyPBDf9b,Baby (Acoustic Version),Jonah Baker,acoustic,42,acoustic sad medium upcoming
252,4YgEwanzISFU4xa27saTux,Reason,YUZU,"acoustic, j-pop, j-rock",47,acoustic j-pop j-rock angry medium upcoming
253,7pKMoXeiCv40wbrjII06VO,I Like Me Better,Boyce Avenue;Emma Heesters,acoustic,54,acoustic sad slow mainstream
254,5MYPzdIWgx3pMLRGlq2fVq,Asan Ka Na Ba,Zack Tabudlo,acoustic,73,acoustic angry medium mainstream
255,2Qw1KFrJ1q6qHXxWGh51kC,A Thousand Years,Boyce Avenue,acoustic,56,acoustic sad medium mainstream
256,66V40iz2mphPbYvuJVj13i,drivers license,Thomas Daniel,acoustic,56,acoustic sad fast mainstream
257,4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,acoustic,59,acoustic sad medium mainstream
258,6Xbi3gOwMal0Ds3ETvBBwe,The Winner Takes It All - Acoustic,Jae Hall,acoustic,57,acoustic sad slow mainstream
259,6QXolVfFVjUHPp5TVzsjIF,Only Time,Aaron Espe,acoustic,56,acoustic sad medium mainstream
260,71ehTADpxs85ULrZgSEKCy,Almost Lover,A Fine Frenzy,acoustic,57,acoustic sad medium mainstream
261,4zYkSXrfgJyrNkNv3mTiIZ,Dance Monkey,Roses & Frey,acoustic,51,acoustic sad medium mainstream
262,1nFJAKHt0jgzVogbNJT3Zz,Ocean,Parachute,"acoustic, punk-rock",48,acoustic punk-rock angry medium upcoming
263,1RZkqIEM5aV000fKgz9J46,Dream a Little Dream of Me,Kina Grannis,acoustic,52,acoustic sad slow mainstream
264,0n3E6m57nDZJDyUHllaMDp,Back For Good,The Mayries,acoustic,54,acoustic sad medium mainstream
265,2gBYjMXW65daBB1elr68JK,OK,Canyon City,acoustic,55,acoustic sad slow mainstream
266,1FF6TogE9ELY71XnLPoEv6,Just The Two Of Us,Andrew Foy;Renee Foy,"acoustic, guitar",41,acoustic guitar calm medium upcoming
267,6G8xunNOicxhPPq9sG2raG,Hey There Delilah,Boyce Avenue,acoustic,49,acoustic sad medium upcoming
268,6LsHKNorX6fPBNcGxU1jQZ,Arcade,Andrew Foy;Renee Foy,"acoustic, guitar",37,acoustic guitar sad fast upcoming
269,1uxm47Qn1JhUWZHQfcY6w1,Yellow,Kina Grannis,acoustic,52,acoustic sad slow mainstream
270,2nBrIzKacrNdIxs90FlsT1,Wake Me Up,Roses & Frey,acoustic,58,acoustic sad medium mainstream
271,5mdjfBsyzl78NQI4sI4IzR,Walking Blind,Aidan Hawken,acoustic,48,acoustic sad slow upcoming
272,7mQmu0JSoEyYU763IJXhIA,Headphones,Jon Bryant,acoustic,56,acoustic sad fast mainstream
273,08feveJTNL1OMLSrdoHQ6Q,Teenage Dream,The Rescues,acoustic,46,acoustic sad medium upcoming
274,4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,Ivan & Alyosha,acoustic,55,acoustic angry slow mainstream
275,24UxG3p1Ghtc5ejJtGBoeL,Can't Help Falling In Love - Piano Version,Kina Grannis,acoustic,54,acoustic sad fast mainstream
276,4yRlTvPVfEyhXfp6GZurq9,Never Come Back Again,Austin Plaine,acoustic,57,acoustic angry medium mainstream
277,5xQTEPjGsLuvwnnvyK3fAA,Love You To Death,Chord Overstreet,acoustic,49,acoustic sad fast upcoming
278,3Mq1SOKwAPYgE0ZtPzvWZZ,Someone You Loved - Acoustic,Plamina,acoustic,55,acoustic sad medium mainstream
279,38ssTLOvoZyL4CLa4ImDG9,What a Wonderful World,Kina Grannis;Imaginary Future,acoustic,51,acoustic sad medium mainstream
280,0njuNwIyB3DoBHC0SFUkOr,You Broke Me First,Andrew Foy;Renee Foy,"acoustic, guitar",39,acoustic guitar sad medium upcoming
281,5sdliaZjk3rVGuT13UVhxn,Long Way Down,Joshua Hyslop,acoustic,60,acoustic sad medium mainstream
282,5w8Cu20Yt1ZNQuVdcafTYC,Marigold,Phillip LaRue,acoustic,53,acoustic calm fast mainstream
283,1FHCU1rDAeaPsBW9byjJ0Q,12:51,krissy & ericka,acoustic,64,acoustic sad medium mainstream
284,0x26yM2rrvtoHGRXXzppx3,サンサーラ,Takehara Pistol,acoustic,34,acoustic sad slow upcoming
285,0Kt5AHOpQAkEsHAuPeB0le,Sons and Daughters,Allman Brown;Liz Lawrence,"acoustic, british",50,acoustic british sad fast upcoming
286,07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,"acoustic, piano",65,acoustic piano angry fast mainstream
287,1YjMWOorkBaP4MdKkKtp4y,Gotta Have You,The Weepies;Deb Talan;Steve Tannen,acoustic,56,acoustic calm slow mainstream
288,0KF5nzdiqZlxVK68MPITst,"30,000 Feet",Ben Rector,"acoustic, piano",57,acoustic piano sad fast mainstream
289,1pV4cJaYl9ovK0GcSjH1hy,A Thousand Years,Eddy Tyler,"acoustic, guitar",43,acoustic guitar sad fast upcoming
290,2fSIF8CJhoc9CJhF9vJDXp,Jolene,Ray LaMontagne,acoustic,64,acoustic sad medium mainstream
291,6J0bdIZElZMymahgVWRE9B,No Ceiling,Eddie Vedder,acoustic,58,acoustic happy medium mainstream
292,5sVyefkGgQeYCgnqr4KslQ,Front Porch,Joy Williams,acoustic,64,acoustic sad medium mainstream
293,1MGIxsVtqK2npdPmI8Dj0D,Goodbye Lulu,Days N Daze,"acoustic, punk",35,acoustic punk happy slow upcoming
294,4M4suTUnAYZocl09XEKBZN,Three More Days,Ray LaMontagne,acoustic,36,acoustic happy slow upcoming
295,2C9ePPz58he8jmYEod9pvT,Isn't She Lovely - Acoustic,Callum J Wright,acoustic,54,acoustic sad medium mainstream
296,4j0xGuo8Z47wfBiVunT6VR,We Could Still Be Happy,Rachael Yamagata,acoustic,43,acoustic sad slow upcoming
297,0JzOJIS7ktLq5Ux6LtYJuW,Fix You - Acoustic,John Adams,acoustic,49,acoustic sad medium upcoming
298,298xJ2nBaWWS0Je5rtlSxT,I'm Yours - Acoustic,Lusaint,acoustic,55,acoustic sad fast mainstream
299,33SH8ZC36EzoRstHbaFE72,Closer,Boyce Avenue;Sarah Hyland,acoustic,54,acoustic sad medium mainstream
300,18PrtmAcNMgZNy1edWuXGb,A Sky Full of Stars,Mother's Daughter;Beck Pete,acoustic,55,acoustic sad medium mainstream
301,4CU3t2c3TIpmzX44P1VCFi,I Don't Believe in Satan,Aron Wright,acoustic,39,acoustic sad slow upcoming
302,0dnRlO7IDzbN9ixVld7hz6,Pills,The Perishers,acoustic,51,acoustic sad medium mainstream
303,1XW1lKfocLOAUdp8rUQoNC,Shallow - Acoustic,Tyler Ward;Madysyn,acoustic,52,acoustic sad fast mainstream
304,1TZBg0IBHvqfSAlHvVd8eH,Watermelon Sugar - Acoustic,Jonah Baker,acoustic,56,acoustic sad medium mainstream
305,5j5OayPyUCnJSK0RynvqgK,Say You Won't Let Go - Acoustic,Matt Johnson;Jaclyn Davies,acoustic,48,acoustic sad fast upcoming
306,4WtqjjSiGYHORMr6VX3td1,Hikare Inochi,Kitri,acoustic,41,acoustic angry medium upcoming
307,0Pi3Ua6fJV1Yx5MGXhfybT,Call You Mine (Acoustic Piano),Ben Woodward,acoustic,40,acoustic calm medium upcoming
308,0c99BUd87HQfzgUUQqRyds,For Now,Kina Grannis,acoustic,57,acoustic sad slow mainstream
309,7JRJOLKHz88pR0YS4pVCao,Sweet Dream,Greg Laswell,acoustic,53,acoustic sad medium mainstream
310,0xlyMQ56pZAoGuLCs7GH90,Love Nwantiti,Andrew Foy,"acoustic, guitar",30,acoustic guitar sad slow upcoming
311,5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,Ross Copperman,"acoustic, piano",49,acoustic piano angry slow upcoming
312,2Sg5gtKvSiRf7TBjI0ObF2,We Don't Talk Anymore / Cold (feat. Sara Phillips),Jonah Baker;Sara Phillips,acoustic,26,acoustic calm medium upcoming
313,2AHZHeLTPuGILKyr4l8uTU,Superman,Joe Brooks,acoustic,53,acoustic angry fast mainstream
314,3JKLrIrHpbHtDU1oeYtbYD,Chasing Cars,Boyce Avenue,acoustic,52,acoustic sad medium mainstream
315,2CsHDQ1WFLQBBpIEuLcL3z,Calm Me Down,Zack Tabudlo,acoustic,51,acoustic sad medium mainstream
316,24Gm1mIhO28NmgT17S95JE,KISSして,Masaharu Fukuyama,"acoustic, j-rock",35,acoustic j-rock happy medium upcoming
317,6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo;James TW,acoustic,54,acoustic sad medium mainstream
318,2UJy2HHo4afrQbI5FizxLM,Left for America,Ciaran Lavery,"acoustic, british",50,acoustic british sad slow upcoming
319,7HSk4yGZxfjOkHyOvZrBQZ,Ramparts,John Frusciante,acoustic,53,acoustic calm fast mainstream
320,2Jhx81CSHw8xWwBqRM2mZR,Hold On - Acoustic,Chord Overstreet,acoustic,48,acoustic sad medium upcoming
321,5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,The Civil Wars,acoustic,49,acoustic sad medium upcoming
322,5SgFX13gtlQfsNUpoPshwD,Good night,Masaharu Fukuyama,"acoustic, j-pop, j-rock",35,acoustic j-pop j-rock sad fast upcoming
323,7vu53hQrIoH7UGeh6qcct1,As You Are,Zack Tabudlo,acoustic,60,acoustic sad slow mainstream
324,55RMhrPQYA6vLu5YMgXxFD,Binibini,Zack Tabudlo,acoustic,65,acoustic sad medium mainstream
325,2KsdoMZsL2ajnjjYUWm1ZT,It Aint Me,Sara Farell,acoustic,52,acoustic sad fast mainstream
326,2fPb58e6f8KxejYDCaARwS,Say Something,A Great Big World,"acoustic, piano",57,acoustic piano sad fast mainstream
327,4NxUuupOGPquDhy1yFIZK3,The Lotto,Ingrid Michaelson;AJR,acoustic,59,acoustic happy slow mainstream
328,0avtLG17MT8kDf9xc67Niv,Tamacun,Rodrigo y Gabriela,acoustic,50,acoustic happy medium upcoming
329,6jI7y83WjuyBne9b3IvdSs,Make It Without You,Andrew Belle,acoustic,49,acoustic sad medium upcoming
330,0ngtyvPUKR4YTtkVKvZP02,Dream,Priscilla Ahn,acoustic,54,acoustic sad medium mainstream
331,5PoaNLRYLL7rywHSPUOZs8,"Big Love, Small Moments",JJ Heller,acoustic,52,acoustic sad medium mainstream
332,6DwgZO7AMYelPFwr8WPhpg,I Am Not Alone,Priscilla Ahn,acoustic,46,acoustic sad medium upcoming
333,5X3w2MfxgMTZkn2mTPQs0u,Stand Your Ground,Joshua Hyslop,acoustic,62,acoustic calm medium mainstream
334,5PCwedwyeLZQ6xAUIKbwos,Perfect Man,Front Porch Step,acoustic,32,acoustic angry medium upcoming
335,32kyGOJpEOTFKR9wvPSsxJ,あ。っという間はあるさ,Takehara Pistol,"acoustic, j-rock",33,acoustic j-rock happy medium upcoming
336,0ifc4mq2mVNefgQFmtXQpt,Tell The World,Eric Hutchinson,acoustic,58,acoustic happy medium mainstream
337,2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,Brett Dennen,acoustic,57,acoustic sad fast mainstream
338,37jsciEAFxwyjXx0kV6aO6,A Month from Now,Rail Yard Ghosts,acoustic,34,acoustic happy slow upcoming
339,22KbVMZekQbkrHGrubQTpQ,What If,Five For Fighting,"acoustic, piano",55,acoustic piano happy fast mainstream
340,4RiKD76gS8huCzwWqw0EGC,Pussy Cat,The Bridge City Sinners,acoustic,33,acoustic happy fast upcoming
341,3XFhSbm8EdZD6Cjrm1dNJQ,Polaroid Picture,Frank Turner,acoustic,33,acoustic angry medium upcoming
342,3nImoHhXBOqYcdTN8gt9eE,I Bet On Flying High,Matt Costa,acoustic,0,acoustic sad medium emerging
343,0B3g35bVxJ42Y0W0I5WBIU,I Bet On Flying High,Matt Costa,acoustic,0,acoustic sad medium emerging
344,1igSa6QILI1jyE970ZMYW1,I Bet On Flying High,Matt Costa,acoustic,0,acoustic sad medium emerging
345,4AYITlwiumljGdv0NIGR4T,Mirrors - Acoustic,Jonah Baker,acoustic,52,acoustic sad medium mainstream
346,3YvutLE6lwEyW4WMF5FIi6,To the Wonder (feat. Kina Grannis),Aqualung;Kina Grannis,"acoustic, piano",21,acoustic piano sad fast emerging
347,3geIJghtdmVc7GeJio1xlj,Stay - Acoustic,Jonah Baker,acoustic,50,acoustic sad medium upcoming
348,1yycinn2WICj4UKGQ9xPjD,太陽さん,Ichiko Aoba,acoustic,55,acoustic sad fast mainstream
349,5Z8O4RFAmjA13jrOYIgyXA,Oh What A Love,Kina Grannis,acoustic,46,acoustic sad fast upcoming
350,1ABd3bWsG4FCKePjXeVfJG,Leave The Lights On,Meiko,acoustic,56,acoustic happy medium mainstream
351,4I18rXWixQBWc8JhTqx6Xn,I Won't Let You Down,Erin McCarley,acoustic,40,acoustic sad slow upcoming
352,3IORLAm07yxo4T7B8cRET3,Look For The Good (Single Version),Jason Mraz,acoustic,21,acoustic happy medium emerging
353,4sAX65hbNtEC1lceCdGuMt,Stargazing,Isabella Celander,acoustic,55,acoustic calm medium mainstream
354,7vg5fesQdq5I7Z7XGdyJd5,Bad Liar,Roses & Frey,acoustic,50,acoustic sad slow upcoming
355,6Xrq1dAFgZcSi5HuuHe27i,Is It You,Rachael Yamagata,acoustic,41,acoustic angry medium upcoming
356,2TRXV6DoQLjdRrBR6ED6NP,Slow Down Time,Us The Duo,acoustic,44,acoustic angry medium upcoming
357,6xXvAzowcCQmoKdDr1oIFJ,2002 - Acoustic,Amber Leigh Irish,acoustic,57,acoustic calm fast mainstream
358,5L4G3nwKkd4wykW4BV9sVe,Sweeter,Jess Penner,acoustic,33,acoustic calm medium upcoming
359,0QzY6rP7C8IWMnpEyuQmC6,Heat Waves - Acoustic,Daniel Robinson,acoustic,56,acoustic sad fast mainstream
360,3XdStlaHnq3JrmQDCRqEET,アジアの純真,Yosui Inoue;Tamio Okuda,acoustic,32,acoustic happy medium upcoming
361,4h3rI4uxGsbA4LsLt1nB2t,If the World Was Ending - Acoustic,Jonah Baker;Celine,acoustic,35,acoustic sad fast upcoming
362,2KhS0LVOw9ralhfbcIi7vL,Comes And Goes (In Waves),Greg Laswell,acoustic,55,acoustic angry medium mainstream
363,6fPblqm2OhtEKvaUEQzLzJ,ながれ星,Masaharu Fukuyama,"acoustic, j-rock",33,acoustic j-rock sad fast upcoming
364,0wFSrH6x1iQOdUljUueAcd,Dusk Till Dawn - Acoustic,Blame Jones,acoustic,46,acoustic sad medium upcoming
365,1wSZdWFZphxDh6iJhWlIUi,Don't Wanna Leave You,Ben Woodward,acoustic,38,acoustic happy fast upcoming
366,5ZpSUdy5wL5Hvwsqz6JCAt,Passenger Seat,Stephen Speaks,acoustic,65,acoustic happy fast mainstream
367,3mDvi0k4LuCA7ViLf3Qb3O,Love,Matt White,acoustic,60,acoustic happy medium mainstream
368,5D6xoqZwDoqRO5V9rNgxFO,Hallelujah,Boyce Avenue,acoustic,54,acoustic sad medium mainstream
369,09t3kwndNebf3RV8DZ5pw3,Ashes,Madi Diaz,acoustic,37,acoustic sad medium upcoming
370,3yVSlc3y7YWZPAreTHjH9v,明日の☆SHOW,Masaharu Fukuyama,"acoustic, j-rock",34,acoustic j-rock happy medium upcoming
371,5LHruF9uFyPxGpimaknrU8,Love Me Like You Do,Boyce Avenue,acoustic,55,acoustic sad medium mainstream
372,3SxMBVdL2gxhX5V5dXF9jy,Lost Sparks,Canyon City,acoustic,51,acoustic sad medium mainstream
373,6XCPQygbj33s7OUxlbo6bX,Who We Are,Tristan Prettyman,acoustic,48,acoustic angry medium upcoming
374,0IZJR2XrPdWqHdnpaPixw9,Heart (Original Version),Masaharu Fukuyama,"acoustic, j-rock",34,acoustic j-rock happy medium upcoming
375,3VIbZxc3oo1eAlb7tcRsG1,It'll Be Alright,JJ Heller,acoustic,51,acoustic sad medium mainstream
376,3SBzDgdTwHOMSik82ZI6L2,Everybody,Ingrid Michaelson,acoustic,54,acoustic angry medium mainstream
377,2hSag78vkaBXqpaDF3serw,Kabilugan Ng Buwan,Mark Oblea,acoustic,32,acoustic sad medium upcoming
378,3wpZTp7HM8Dv25oExNgCC6,Keep Breathing,Ingrid Michaelson,acoustic,54,acoustic sad medium mainstream
379,63wsZUhUZLlh1OsyrZq7sz,Fast Car,Boyce Avenue;Kina Grannis,acoustic,61,acoustic calm fast mainstream
380,2FSkBDGsqZIxcsnKNgtMLx,Just the Way You Are,Boyce Avenue,acoustic,55,acoustic sad medium mainstream
381,3e5UDAmMzMUM95PqjVHC4L,The Ladder,Andrew Belle,acoustic,55,acoustic angry medium mainstream
382,2jcDDdBy1foaBC8X9owMrZ,HELLO (Original Version),Masaharu Fukuyama,"acoustic, j-rock",34,acoustic j-rock happy slow upcoming
383,7KC4B2R255iYIPVG8S7Eey,接吻,Hanare Gumi,"acoustic, j-rock",33,acoustic j-rock calm slow upcoming
384,7DUnyslSCb05yeSmGGTJ81,Can't Keep It Inside,Brett Dennen;Benedict Cumberbatch,acoustic,45,acoustic sad medium upcoming
385,2lXGLbSXrSACMa2oelt4TE,明日天気になれ,Hanare Gumi,"acoustic, j-rock",33,acoustic j-rock happy medium upcoming
386,6uZroCk7E7L7RhY7NAvC3Y,IT'S ONLY LOVE,Masaharu Fukuyama,"acoustic, j-rock",34,acoustic j-rock angry medium upcoming
387,6ITdND5IQ7lHzjkyJZSt53,それがすべてさ,Masaharu Fukuyama,"acoustic, j-rock",34,acoustic j-rock angry medium upcoming
388,71vcffc4Yfz0pt9AbaL386,I Don't Wanna Love Somebody Else,A Great Big World,"acoustic, piano",49,acoustic piano sad medium upcoming
389,0HL3y3bsKSARBSP0qaImwb,Carried Me With You,Brandi Carlile,acoustic,62,acoustic angry medium mainstream
390,1yZWcHtL0KMhKadWXG26SG,"O, Pennsyltucky!",Mischief Brew,acoustic,33,acoustic angry fast upcoming
391,4N1PJshrO7sHB468RoZQjL,"I Believed You, William Blake",Frank Turner,acoustic,31,acoustic angry medium upcoming
392,3NrUMv6TqphWgk2PdDdg4H,Pepperspray,Get Dead,acoustic,32,acoustic happy fast upcoming
393,42mkE3wbofBNickLHgdVlo,Stickup,Get Dead,acoustic,32,acoustic angry fast upcoming
394,3Re0unscFRNOkwwEGtxhCO,Heaven - Acoustic,Grace George,acoustic,54,acoustic sad medium mainstream
395,4H7MpMZ4p3Cc06B11bcgL7,Soldier's Eyes,Jack Savoretti,acoustic,50,acoustic sad medium upcoming
396,7AKxbxzkxm2ERWrd1ggniO,Asleep Among Endives,Ichiko Aoba,acoustic,58,acoustic sad medium mainstream
397,6JAXWoK53LV3hYARf4TzzP,Symphony - Acoustic,Thomas Daniel,acoustic,49,acoustic sad slow upcoming
398,7zCuUs0JXXPIH7GA8tWwii,When I Was Your Man,Boyce Avenue;Fifth Harmony,acoustic,52,acoustic sad fast mainstream
399,5LuSu8fS8PGCH88EDPLYcy,Save Your Tears - Acoustic,Amber Leigh Irish,acoustic,49,acoustic sad medium upcoming
400,4nmjL1mUKOAfAbo9QG9tSE,Koi,Gen Hoshino,acoustic,53,acoustic happy fast mainstream
401,4A6GiKusHlmrtqCyKAyPg2,July Bones,Richard Walters,acoustic,54,acoustic sad medium mainstream
402,6y4PDihMDJdFRjhunzpJ6s,Autumn Breeze,Kaiak;Viktoria Tolstoy,acoustic,50,acoustic sad slow upcoming
403,45SbQo5bq8f0hNdB70IyFC,Save Your Tears,Boyce Avenue,acoustic,57,acoustic sad medium mainstream
404,4l2fpkIEUWv7G9DNp9M2nr,You're Still The One - Acoustic,Bailey Rushlow,acoustic,53,acoustic sad medium mainstream
405,1wflx5YklLYToaIbXkrZSq,Somebody Loved,Kina Grannis,acoustic,57,acoustic calm slow mainstream
406,0RRZxVYjfY3jWT4XiYAW7k,Rise,Boyce Avenue,acoustic,49,acoustic sad medium upcoming
407,6f9qzNP6elRi8i2NgqGoE5,Bohemian Rhapsody - Acoustic,John Adams,acoustic,52,acoustic sad slow mainstream
408,39dhIbeOy13KQlVlLM0m8G,As It Was - Acoustic,Amber Leigh Irish,acoustic,51,acoustic calm medium mainstream
409,3m0jiOJfxIqGGsRKMOA2uQ,Wish List,Canyon City,acoustic,46,acoustic sad fast upcoming
410,6IiFTtc2ipIXW5HzwFzOjh,Beautiful Disaster,Chord Overstreet,acoustic,41,acoustic sad fast upcoming
